trade_date,close,rsi_14,dif,dea,macd_hist,bb_ma,bb_upper,bb_lower,bb_pct_b,bb_bandwidth,tr,atr_14,atr_pct,atr_stop_long
2025-01-02,29.0,,0.0,0.0,0.0,,,,,,3.0500000000000007,3.0500000000000007,10.517241379310347,22.9
2025-01-03,29.55,100.0,0.04387464387464135,0.00877492877492827,0.07019943019942616,,,,,,2.049999999999997,2.978571428571429,10.079767947788254,23.59285714285714
2025-01-06,29.65,100.0,0.08572657689466467,0.024165258398875553,0.12312263699157824,,,,,,1.1500000000000021,2.84795918367347,9.605258629590118,23.954081632653057
2025-01-07,31.15,100.0,0.23719773151838908,0.06677175302277827,0.3408519569912216,,,,,,1.8999999999999986,2.7802478134110795,8.925354136151139,25.58950437317784
2025-01-08,30.55,92.72209672927565,0.30530535714645524,0.11447847384751367,0.38165376659788314,,,,,,1.5999999999999979,2.695944398167431,8.824695247683897,25.15811120366514
2025-01-09,31.45,93.48772025481725,0.42698164096164604,0.17697910727034016,0.5000050673826117,,,,,,2.1499999999999986,2.6569483697269,8.448166517414627,26.1361032605462
2025-01-10,32.35,94.15042213152694,0.5892410469027602,0.2594314951968242,0.6596191034118721,,,,,,2.3000000000000007,2.63145205760355,8.134318570644666,27.0870958847929
2025-01-13,34.35,95.29600004282204,0.8691965239574486,0.3813845009489491,0.975624046016999,,,,,,2.200000000000003,2.600634053489011,7.570987055280963,29.14873189302198
2025-01-14,35.1,95.64076736950743,1.1384585470178727,0.5327993101627339,1.2113184737102778,,,,,,2.25,2.5755887639540815,7.337859726364904,29.948822472091837
2025-01-15,37.2,96.42979864412253,1.5039663024410785,0.7270327086184029,1.5538671876453514,,,,,,3.049999999999997,2.609475280814504,7.014718496813181,31.981049438370995
2025-01-16,36.0,86.76534906138535,1.6774670646394192,0.9171195798226062,1.520694969633626,,,,,,4.25,2.726655617899182,7.574043383053283,30.546688764201637
2025-01-17,39.45,89.89956257989012,2.0694979516650207,1.147595254191089,1.8438053949478634,,,,,,3.950000000000003,2.8140373594778123,7.133174548739701,33.82192528104438
2025-01-20,39.4,89.56850236441119,2.3490720317943072,1.3878906097117327,1.922362844165149,,,,,,2.049999999999997,2.7594632623722544,7.00371386388897,33.88107347525549
2025-01-21,41.9,91.29469113484207,2.740771701048942,1.6584668279791748,2.1646097461395346,,,,,,3.1000000000000014,2.783787315059951,6.6438838068256585,36.3324253698801
2025-01-22,42.1,91.41705484338242,3.032379456720818,1.9332493537275035,2.1982602059866294,,,,,,2.5,2.7635167925556683,6.564172903932704,36.57296641488867
2025-01-23,39.05,74.27170448384418,2.9829851974127877,2.1431965224645606,1.6795773498964541,,,,,,5.149999999999999,2.933979878801692,7.513392775420467,33.18204024239661
2025-01-24,41.3,77.60809945027351,3.089779037585558,2.33251302548876,1.5145320241935956,,,,,,2.25,2.8851241731729997,6.985772816399516,35.529751653653996
2025-01-27,38.15,64.91606243002519,2.8869562167797724,2.443401663746963,0.8871091060656191,,,,,,4.850000000000001,3.0254724465177856,7.930465128486987,32.09905510696443
2025-01-28,38.0,64.37616067034106,2.6831838504301686,2.491358101083604,0.383651498693129,,,,,,2.200000000000003,2.966510128909373,7.806605602393087,32.06697974218125
2025-02-03,41.9,71.10503952959384,2.804066653427725,2.5538998115524283,0.5003336837505934,35.88,44.814953833120796,26.94504616687921,0.8368791888820166,49.804647899224044,4.149999999999999,3.0510451197015604,7.281730595946446,35.79790976059688
2025-02-04,45.45,75.61938746327911,3.150011109868217,2.6731220712155865,0.9537780773052607,36.7025,45.974903949354236,27.430096050645766,0.9716953687403368,50.52736979417879,3.8000000000000043,3.1045418968657352,6.830675240628679,39.24091620626853
2025-02-05,44.7,73.02368873346904,3.325323591582354,2.8035623752889403,1.043522432586827,37.46,46.746689399350025,28.173310600649977,0.8898052195277862,49.58189748718646,2.1500000000000057,3.0363603328038975,6.792752422380083,38.627279334392206
2025-02-06,47.9,76.69881698061681,3.6800519052719736,2.978860281285547,1.4023832479728533,38.372499999999995,47.99078856917903,28.75421143082096,0.995280419768754,50.13115418166154,3.1999999999999957,3.0480488804607617,6.363358831859628,41.803902239078475
2025-02-07,46.65,72.541427160413,3.8163199355955015,3.146352212147538,1.339935446895927,39.147499999999994,48.810805593843135,29.484194406156853,0.8881953192487326,49.36869835286106,3.9499999999999957,3.1124739604278497,6.6719699044541265,40.4250520791443
2025-02-10,47.8,73.94089856835987,3.9713297036769575,3.3113477104534224,1.3199639864470702,40.010000000000005,49.52806703065282,30.491932969347186,0.9092217450724184,47.578440543128295,2.8999999999999986,3.0972972489687174,6.479701357675141,41.60540550206256
2025-02-11,45.3,66.05877179817506,3.8480885851803563,3.4186958853988094,0.8587853995630939,40.7025,49.62536248913432,31.779637510865687,0.7576247255630428,43.84429697996101,3.3000000000000043,3.111776016899524,6.869262730462526,39.07644796620095
2025-02-12,47.95,69.74094793144619,3.9190753033362284,3.5187717689862934,0.8006070686998701,41.4825,50.06948288108229,32.89551711891772,0.8765874515860715,41.40050807488596,2.9000000000000057,3.0966491585495586,6.4580795798739485,41.75670168290088
2025-02-13,46.0,64.21991717010172,3.774474295585577,3.56991227430615,0.4091240425588536,42.065000000000005,50.2066276014075,33.92337239859251,0.7416592966816443,38.70974730254364,3.6000000000000014,3.1326027900817333,6.810006065395072,39.73479441983653
2025-02-14,45.55,62.98082600956314,3.5822715197628625,3.572384123397493,0.01977479273073879,42.5875,50.19807652218282,34.97692347781718,0.6946304587678144,35.740893558827445,2.8500000000000014,3.112416876504467,6.832967895728798,39.32516624699106
2025-02-17,47.5,66.03873242595384,3.5464172478816707,3.567190748294329,-0.04154700082531626,43.1025,50.57789129410631,35.62710870589369,0.7941317602643118,34.68657870938488,3.6499999999999986,3.150815671039862,6.633296149557605,41.19836865792028
2025-02-18,47.8,66.49724298384282,3.50184290668836,3.554121179973135,-0.10455654656955016,43.6925,50.67914976938164,36.70585023061837,0.7939534781033926,31.981002549094857,1.8500000000000014,3.057900265965586,6.397280891141394,41.684199468068826
2025-02-19,51.8,71.9374560308401,3.746101267215664,3.592517197421641,0.3071681395880459,44.31,51.84887259475849,36.771127405241515,0.9967586270928314,34.0278609558045,4.549999999999997,3.1644788183966153,6.109032467947134,45.47104236320676
2025-02-20,50.25,67.37212773211493,3.7711344412217898,3.628240646181671,0.28578759008023713,44.8525,52.461210468929714,37.243789531070284,0.8546921664348233,33.92769842898262,2.6000000000000014,3.1241589027968573,6.21723164735693,44.001682194406285
2025-02-21,54.2,72.21190897240533,4.062871150870777,3.7151667471194925,0.6954088075025684,45.4675,53.95933578503499,36.975664214965015,1.0141703290700188,37.353431726112,3.950000000000003,3.1831475525970823,5.872965964201258,47.83370489480584
2025-02-24,55.0,73.08276235273115,4.3089569359134785,3.83392478487829,0.950064302070377,46.1125,55.40512476375759,36.8198752362424,0.9782018119714879,40.304146440802796,4.100000000000001,3.2486370131258626,5.906612751137931,48.50272597374828
2025-02-25,54.2,70.69676183021319,4.3888366029878085,3.944907148500194,0.8878589089752289,46.87,56.20613410357847,37.533865896421524,0.8925607708007572,39.83842160690622,6.200000000000003,3.459448655045444,6.382746596024805,47.28110268990911
2025-02-26,57.4,74.30976492156313,4.656675811060417,4.087260881012239,1.1388298600963562,47.675,57.70208831116995,37.64791168883004,0.9849363892191199,42.06434530118492,5.099999999999994,3.576630893970769,6.231064275210399,50.24673821205846
2025-02-27,57.8,74.72920157362323,4.845362645749113,4.238881233959614,1.212962823578998,48.6575,58.60934781837028,38.705652181629716,0.959336806935678,40.905709575585604,4.400000000000006,3.6354429729728572,6.289693724866535,50.52911405405428
2025-02-28,53.6,63.08299279439261,4.602933668416895,4.31169172085107,0.5824838951316504,49.4375,58.31302111146165,40.56197888853835,0.7344932735625315,35.906027252436516,6.25,3.8221970463319392,7.130964638678991,45.95560590733612
2025-03-03,51.4,57.98533720521921,4.185042775425359,4.286361931765928,-0.2026383126811382,49.9125,58.11493104207537,41.71006895792463,0.5906743374232398,32.867241841524134,4.300000000000004,3.856325828736801,7.50257943334008,43.6873483425264
2025-03-04,51.55,58.23316103861387,3.821908397435692,4.193471224899881,-0.7431256549283773,50.2175,58.18375853208403,42.251241467915975,0.5836339917059787,31.727021584443776,5.599999999999994,3.980873983827029,7.722354963776973,43.58825203234594
2025-03-05,54.95,63.490017876155896,3.765071965706639,4.107791373061232,-0.6854388147091868,50.730000000000004,58.52752524843631,42.932474751563696,0.770598674935119,30.7412783301254,3.450000000000003,3.94295441355367,7.175531234856542,47.06409117289266
2025-03-06,56.3,65.35459242416397,3.785327502492059,4.043298598947398,-0.5159421929106784,51.15,59.193568859654384,43.10643114034561,0.8201315292911711,31.450904632079705,3.1999999999999957,3.889886241156979,6.909211796015949,48.52022751768604
2025-03-07,54.6,61.1214615257895,3.6224470540761615,3.959128289973151,-0.673362471793979,51.5475,59.44670723870452,43.64829276129548,0.6932155916256614,30.64826514847285,4.550000000000004,3.9370372239314806,7.210690886321393,46.72592555213704
2025-03-10,52.05,55.332003305902546,3.2501339158121354,3.8173294151409483,-1.1343909986576257,51.760000000000005,59.470940279888175,44.049059720111835,0.5188044511741567,29.794977897558617,3.700000000000003,3.920105993650661,7.531423618925381,44.209788012698674
2025-03-11,53.3,57.45918466692467,3.021112124684336,3.658085957049626,-1.2739476647305796,52.160000000000004,59.297688701533716,45.02231129846629,0.5798577836376526,27.36843827275196,3.4000000000000057,3.882955565532757,7.285094869667462,45.53408886893448
2025-03-12,52.45,55.522880290454125,2.7394442014396603,3.474357605927633,-1.4698268089759452,52.385000000000005,59.25639723782595,45.51360276217406,0.5047297512973187,26.234216809491055,2.950000000000003,3.8163158822804175,7.276102730753895,44.81736823543917
2025-03-13,49.85,49.97524151361247,2.28013805984979,3.2355136967120646,-1.9107512737245491,52.5775,58.917805592004385,46.23719440799562,0.2849078439184708,24.117942435469104,4.899999999999999,3.8937218906889592,7.8108764106097475,42.062556218622085
2025-03-14,50.5,51.28568260041986,1.9461501932497498,2.9776409960196015,-2.0629816055397034,52.825,58.38741853872955,47.26258146127046,0.29100817532772066,21.059795697982185,3.5,3.865598898496891,7.65465128415226,42.76880220300622
2025-03-17,49.55,49.25483963887186,1.5865169622297728,2.699416189261636,-2.2257984540637263,52.927499999999995,58.159371080216154,47.695628919783836,0.17721872842282904,19.769953541036926,1.8500000000000014,3.721627548604256,7.510852772157933,42.10674490279148
2025-03-18,51.7,53.721275676350814,1.4581830409209147,2.4511695595934917,-1.985973037345154,53.1225,57.84091869697913,48.404081303020874,0.3492609398027006,17.764294590725694,2.450000000000003,3.630797009418238,7.022818200035276,44.43840598116353
2025-03-19,51.05,52.22468880671014,1.2891671989732814,2.21876908746945,-1.859203776992337,53.085,57.85648823743727,48.31351176256273,0.28675416361363726,17.976785296928576,1.4500000000000028,3.4750257944597926,6.807102437727313,44.09994841108041
2025-03-20,50.75,51.51142245304399,1.1181243917610502,1.99864014832777,-1.7610315131334398,53.11,57.826736159676756,48.39326384032324,0.24982700747864883,17.762139558187748,3.0,3.441095380569808,6.780483508511937,43.86780923886038
2025-03-21,46.95,43.421761190378966,0.6682404329279734,1.7325602052478108,-2.128639544639675,52.7475,58.13948247400733,47.355517525992674,-0.037603750378225005,20.44450438033017,3.8999999999999986,3.473874281957679,7.399093252306025,40.00225143608465
2025-03-24,48.3,46.62855203240723,0.4158442779114324,1.4692170197805352,-2.1067454837382056,52.4125,58.03085162658961,46.794148373410394,0.13401187097857645,21.438975918300432,2.6000000000000014,3.4114546903892737,7.063053189211748,41.47709061922145
2025-03-25,47.5,45.00082134018291,0.14954137266585832,1.2052818903575997,-2.1114810353834828,52.0775,58.01925689506076,46.135743104939245,0.11480248343674498,22.81890219407904,2.200000000000003,3.324922212504326,6.9998362368512135,40.85015557499135
2025-03-26,48.3,46.99353168673894,0.003012983967295213,0.9648281090795389,-1.9236302502244873,51.6225,57.24961960064845,45.99538039935155,0.2047779116319891,21.80103482260041,1.2000000000000028,3.173142054468303,6.5696522866838585,41.95371589106339
2025-03-27,50.35,51.811661346504266,0.05170996736338651,0.7822044807363084,-1.4609890267458439,51.25,56.12862685599154,46.37137314400846,0.40776093083500636,19.038543828259673,4.449999999999996,3.2643461934348528,6.48330922231351,43.821307613130294
2025-03-28,48.0,46.584242100105236,-0.09819080025920357,0.6061254245372061,-1.4086324495928193,50.97,55.91928277632243,46.020717223677565,0.19995652559916385,19.420375814488658,3.700000000000003,3.2954643224752207,6.865550671823377,41.40907135504956
2025-03-31,46.1,42.82239460343443,-0.36608238970415385,0.4116838616889341,-1.555532502786176,50.705,56.082815541649026,45.32718445835097,0.07185218009653586,21.212170561676473,3.0500000000000043,3.277931156584134,7.110479732286625,39.54413768683173
2025-04-01,44.3,39.562875101055546,-0.7153868271359016,0.18626972392396698,-1.8033131021197373,50.3425,56.3804860052837,44.3045139947163,-0.00037379970012807267,23.987628764100705,2.950000000000003,3.25450750254241,7.34651806442982,37.79098499491518
2025-04-02,44.7,40.64410650519956,-0.9489970065808748,-0.04078362217700138,-1.816426768807747,49.83,55.95604276837843,43.703957231621565,0.0812957733106139,24.587769489778978,2.450000000000003,3.1970426809322383,7.152220762711941,38.305914638135526
2025-04-03,45.05,41.62814276852474,-1.0932899163274428,-0.2512848810070897,-1.6840100706407062,49.2675,54.96489194719844,43.57010805280156,0.1298745075741315,23.128398831677842,3.0,3.182968203722793,7.065412216920739,38.68406359255441
2025-04-07,37.7,30.276534455196213,-1.7802055588203132,-0.5570690165697344,-2.4462730845011578,48.4225,55.54138158350745,41.30361841649255,-0.2531028486863137,29.40319720587517,8.049999999999997,3.5306133320283077,9.365022100870842,30.638773335943387
2025-04-08,39.15,34.09471076671342,-2.1824305714991112,-0.8821413275556098,-2.600578487887003,47.7775,55.75111116433461,39.8038888356654,-0.04100330591678439,33.37810125826846,2.3999999999999986,3.4498552368834288,8.811890771094328,32.25028952623314
2025-04-09,43.25,43.51400447010557,-2.145627597711851,-1.134838581586858,-2.0215780322499857,47.275,55.0575766941291,39.4924233058709,0.24140955121995025,32.92470309520507,6.549999999999997,3.6712941485346122,8.488541383895058,35.90741170293077
2025-04-10,44.1,45.2606994211873,-2.024535494628246,-1.3127779641951358,-1.4235150608662206,46.8575,54.37622828342675,39.338771716573255,0.3166245742595689,32.09188831425811,3.3999999999999986,3.651915995067854,8.280988650947513,36.796168009864296
2025-04-11,46.7,50.321125987747244,-1.6991837273162744,-1.3900591168193637,-0.6182492209938215,46.7,54.09229328422522,39.307706715774785,0.5,31.658643615525556,4.75,3.730350566848722,7.987902712738163,39.23929886630256
2025-04-14,47.5,51.797705760646245,-1.3610969155782229,-1.3842666765711356,0.04633952198582536,46.55,53.74694379580674,39.35305620419325,0.5660002375281515,30.92134820969601,2.5,3.6424683835023846,7.668354491583967,40.215063232995234
2025-04-15,45.35,47.69481898529545,-1.252212981417884,-1.3578559375404853,0.21128591224520266,46.34,53.41867219187337,39.26132780812664,0.43007163115022007,30.551023702517767,3.6000000000000014,3.6394349275379287,8.025214834703261,38.07113014492414
2025-04-16,45.4,47.798375935174214,-1.1486462183986035,-1.316013993712109,0.3347355506270109,46.025,52.6689069830937,39.3810930169063,0.4529644227718423,28.870861414855842,2.700000000000003,3.5723324327137913,7.868573640338748,38.25533513457242
2025-04-17,46.0,49.10068015981275,-1.0065509343419166,-1.2541213818380705,0.49514089499230796,45.7725,52.00439176735293,39.540608232647074,0.5182528843963405,27.229850968825943,2.450000000000003,3.4921658303770924,7.591664848645853,39.01566833924581
2025-04-22,46.6,50.43239444424024,-0.8358888065557224,-1.170474866781601,0.6691721204517571,45.565000000000005,51.38274011107416,39.747259888925846,0.5889520655993088,25.536003999008706,2.0,3.3855825567787288,7.265198619696843,39.82883488644254
2025-04-23,46.8,50.893606391131826,-0.6766989479590677,-1.0717196830170943,0.7900414701160532,45.5575,51.36846162437863,39.74653837562136,0.6069100159590936,25.510449978065676,1.3500000000000014,3.2401838027231054,6.92346966393826,40.319632394553786
2025-04-24,46.35,49.771458298777155,-0.5801633157484787,-0.9734084095633713,0.7864901876297852,45.459999999999994,51.14775878532143,39.77224121467856,0.5782381983477267,25.02313587910883,1.8499999999999943,3.1408849596714545,6.776450829927626,40.068230080657095
2025-04-25,45.05,46.57647158799651,-0.6016221416148468,-0.8990511559736665,0.5948580287176393,45.3375,50.94926220094911,39.72573779905089,0.4743841604735695,24.755499094344014,2.450000000000003,3.0915360339806366,6.862455125373222,38.86692793203872
2025-04-28,45.4,47.552633265371256,-0.5836582913208019,-0.8359725830430936,0.5046285834445834,45.1925,50.637982072323915,39.74701792767609,0.5190524913353947,24.0990521538924,1.6000000000000014,2.9849977458391628,6.574884902729433,39.43000450832167
2025-04-29,45.75,48.56475941318248,-0.5350124451779408,-0.7757805554700631,0.4815362205842446,44.9625,49.88021034120567,40.04478965879433,0.5800677495583169,21.874719338140316,0.8999999999999986,2.8360693354220796,6.199058656660283,40.07786132915584
2025-04-30,46.9,51.85251158550167,-0.3990647030981691,-0.7004373849956843,0.6027453637950304,44.9075,49.71138124332827,40.10361875667173,0.7073843938968334,21.394561012428973,1.7000000000000028,2.754921525749074,5.874033103942589,41.390156948501854
2025-05-02,47.5,53.521778896828344,-0.24014194559295987,-0.6083782971151395,0.7364727030443592,44.9775,49.88845459152303,40.06654540847697,0.7568237959636377,21.83738354298496,1.6999999999999957,2.6795699881955684,5.641199975148565,42.140860023608866
2025-05-06,46.95,51.75059473831443,-0.15676779717043843,-0.5180561971261992,0.7225767999115216,45.11,50.08328865038026,40.13671134961974,0.684988257202738,22.049606075727162,1.5500000000000043,2.598886417610171,5.5354343293081385,41.75222716477966
2025-05-07,46.2,49.35218793226441,-0.14948870313945406,-0.4443426983288502,0.5897079903787923,45.184999999999995,50.17650277972487,40.19349722027512,0.601672787213789,22.093627441517654,2.1499999999999986,2.5668231020665875,5.555894160317289,41.06635379586683
2025-05-08,45.15,46.12894011074663,-0.22584281803666073,-0.4006427222704123,0.34959980846750316,45.19,50.18115217159336,40.198847828406635,0.4959929091896201,22.089631208645113,2.049999999999997,2.5299071662046884,5.603338131128878,40.090185667590625
2025-05-09,43.0,40.32181475468667,-0.45460068220927496,-0.41143431425818483,-0.08633273590218027,45.455,49.24576509427862,41.66423490572138,0.17618674081054028,16.679199622829696,4.75,2.6884852257614966,6.252291222701155,37.62302954847701
2025-05-12,44.45,45.321245578312286,-0.5129767788435515,-0.4317428071752582,-0.16246794333658665,45.72,48.23801509129734,43.201984908702656,0.2478172381910426,11.014939157031248,3.1000000000000014,2.7178791382071044,6.11446375299686,39.0142417235858
2025-05-13,42.65,40.75674152858276,-0.6964568912624998,-0.48468562399270654,-0.42354253453958646,45.69,48.33605366536682,43.043946334633176,-0.07444035239900645,11.58263806245052,2.25,2.6844591997637397,6.294159905659413,37.28108160047252
2025-05-14,42.7,40.93469497084433,-0.8282836814339021,-0.5534052354809457,-0.5497568919059128,45.620000000000005,48.494786948627876,42.74521305137213,-0.007863722108817512,12.603186973379533,1.4499999999999957,2.596283542637758,6.08028932702051,37.50743291472449
2025-05-15,41.25,37.423946460152095,-1.0377971645433064,-0.6502836212934179,-0.775027086499777,45.347500000000004,48.74654030573355,41.94845969426646,-0.10274366165771712,14.991081341787496,1.9500000000000028,2.550120432449347,6.182110139271145,36.149759135101306
2025-05-16,41.7,39.16764727311646,-1.1542217206598693,-0.7510712411667082,-0.8063009589863221,45.0575,48.656287990421376,41.45871200957862,0.033523507228489395,15.974201810670271,1.1499999999999986,2.4501118301315365,5.8755679379653145,36.79977633973693
2025-05-19,42.45,42.06523429500671,-1.1724549572678882,-0.8353479843869442,-0.6742139457618879,44.9125,48.68209878501693,41.14290121498307,0.1733737274922034,16.78641262462313,1.8999999999999986,2.410818127979284,5.679194647772165,37.62836374404144
2025-05-20,43.0,44.16557631776274,-1.1295043026756701,-0.8941792480446895,-0.47065010926196127,44.792500000000004,48.64428854559816,40.94071145440185,0.26731588731052186,17.19836376892629,1.0499999999999972,2.3136168331236204,5.380504263078187,38.37276633375276
2025-05-21,42.65,43.094879587343556,-1.1109018889333342,-0.9375237762224186,-0.34675622542183127,44.625,48.54297141388259,40.70702858611741,0.247956302973273,17.559535748493403,1.25,2.2376442021862193,5.246528023883281,38.17471159562756
2025-05-22,41.8,40.52539845561994,-1.1514737654721472,-0.9803137740723644,-0.34231998279956555,44.385000000000005,48.377004509015634,40.392995490984376,0.17622782061468267,17.988079346696537,1.5500000000000043,2.1885267591729183,5.235709950174447,37.42294648165416
2025-05-23,41.85,40.74919315298217,-1.1661500360883394,-1.0174810264755594,-0.29733801922556014,44.1375,48.113663351775315,40.16133664822469,0.21234833712520157,18.017166136619934,0.75,2.085774847803424,4.98393034122682,37.67845030439315
2025-05-26,42.15,42.155614331973354,-1.1404274556755212,-1.042070312315552,-0.1967142867199385,43.9275,47.857445928381345,39.99755407161866,0.27385185033167675,17.892873158642505,1.5,2.043933787246037,4.849190479824524,38.062132425507926
2025-05-27,41.85,41.10486519815927,-1.1312097364839957,-1.0598981971492407,-0.14262307866950996,43.7675,47.761655104649925,39.77334489535007,0.2599617503877508,18.25169408647936,1.2000000000000028,1.9836528024427487,4.739911116948025,37.882694395114505
